corpus,doc_id,sent_id,eg_id,index,text,causal_text_w_pairs,num_rs
cnc,train_1141_10141,10141,0,cnc_train_241_1141_10141_10,"'s the city enters its ninth consecutive week of protests , the movement shows few signs of abating , as public anger at the government spreads to more parts of hong kong society '","['s the city enters its ninth consecutive week of protests , <ARG1>the movement shows few signs of abating</ARG1> , <SIG0>as</SIG0> <ARG0>public anger at the government spreads to more parts of hong kong society</ARG0> ']",1
cnc,train_1144_10144,10144,0,cnc_train_244_1144_10144_10,"'on th , subgenus chen daoxiang , the headspring of the taiwanese united states army fort in hong kong , enunciate the military machine was ascertain to protect  the  interior reign of hong kong and would assistance frame down the unendurable unrest if requested '","['on th , subgenus chen daoxiang , the headspring of the taiwanese united states army fort in hong kong , enunciate <ARG1>the military machine was ascertain to protect  the  interior reign of hong kong and would assistance frame down the unendurable unrest</ARG1> <SIG0>if</SIG0> <ARG0>requested</ARG0> ']",1
cnc,train_1145_10145,10145,0,cnc_train_245_1145_10145_10,"'on thursday , chen daoxiang , the head of the chinese army garrison in hong kong , said the military was determined to protect  the  national sovereignty of hong kong and would help put down the intolerable unrest if requested '","['on thursday , chen daoxiang , the head of the chinese army garrison in hong kong , said <ARG1>the military was determined to protect  the  national sovereignty of hong kong and would help put down the intolerable unrest</ARG1> <SIG0>if</SIG0> <ARG0>requested</ARG0> ']",1
cnc,train_1148_10148,10148,0,cnc_train_248_1148_10148_10,'on on line meeting place there were claim that police make up ones mind to countenance the previously ostracize objection in mongkok in put to skirt sales demonstrator and contain them en masse ',['on on line meeting place there were claim that <ARG1>police make up ones mind to countenance the previously ostracize objection in mongkok</ARG1> <SIG0>in put <ARG0>to</SIG0> skirt sales demonstrator and contain them en masse</ARG0> '],1
cnc,train_1149_10149,10149,0,cnc_train_249_1149_10149_10,'on online forums there were claims that police decided to allow the previously banned protest in mongkok in order to surround demonstrators and arrest them en masse ',['on online forums there were claims that <ARG1>police decided to allow the previously banned protest in mongkok</ARG1> <SIG0>in order <ARG0>to</SIG0> surround demonstrators and arrest them en masse</ARG0> '],1
cnc,train_1152_10152,10152,0,cnc_train_252_1152_10152_10,"'an integrated comprehensive examination steel atomic number present plant , agriculture ask and mineral comprehensive examination front breast based industries should be set up in official functionary kadapa engagement district for ensuring its comprehensive examination comprehensive development and generate employment usda , cpim agriculture district world health organization secretary b narayana demanded while nerve addressing engagement beget party functionaries who staged dharna in front base of kadapa base functionary collectorate on thursday '","['<ARG1>an integrated comprehensive examination steel atomic number present plant , agriculture ask and mineral comprehensive examination front breast based industries should be set up in official functionary kadapa engagement district</ARG1> <SIG0>for</SIG0> <ARG0>ensuring its comprehensive examination comprehensive development</ARG0> and generate employment usda , cpim agriculture district world health organization secretary b narayana demanded while nerve addressing engagement beget party functionaries who staged dharna in front base of kadapa base functionary collectorate on thursday ']",1
cnc,train_1153_10153,10153,0,cnc_train_253_1153_10153_10,"'an integrated steel plant , agriculture and mineral based industries should be set up in kadapa district for ensuring its comprehensive development and generate employment , cpim district secretary b narayana demanded while addressing party functionaries who staged dharna in front of kadapa collectorate on thursday '","['<ARG1>an integrated steel plant , agriculture and mineral based industries should be set up in kadapa district</ARG1> <SIG0>for</SIG0> <ARG0>ensuring its comprehensive development</ARG0> and generate employment , cpim district secretary b narayana demanded while addressing party functionaries who staged dharna in front of kadapa collectorate on thursday ']",1
cnc,train_1154_10154,10154,0,cnc_train_254_1154_10154_10,"'cmp tirupati the away ring all india general strike business deal doughnut called by ring trade unions business deal insurance policy on wednesday badly hit the atomic number working of insurance policy business deal the ring psu banks , lic and the superior general strickle general away insurance companies atomic number in chittoor district '","['cmp tirupati <ARG0>the away ring all india general strike business deal doughnut called by ring trade unions business deal insurance policy on wednesday</ARG0> <ARG1><SIG0>badly hit</SIG0> the atomic number working of insurance policy business deal the ring psu banks , lic and the superior general strickle general away insurance companies atomic number in chittoor district</ARG1> ']",1
cnc,train_1155_10155,10155,0,cnc_train_255_1155_10155_10,"'cmp tirupati the all india general strike called by trade unions on wednesday badly hit the working of the psu banks , lic and the general insurance companies in chittoor district '","['cmp tirupati <ARG0>the all india general strike called by trade unions on wednesday</ARG0> <ARG1><SIG0>badly hit</SIG0> the working of the psu banks , lic and the general insurance companies in chittoor district</ARG1> ']",1
cnc,train_1156_10156,10156,0,cnc_train_256_1156_10156_10,'upa pick apart demonstrations were keep in nominal head of the banking company branch and the indemnity companion premises denouncing the nonstarter of the upa government activity in deem the mary leontyne price line ',['upa pick apart <ARG1>demonstrations were keep in nominal head of the banking company branch and the indemnity companion premises</ARG1> <ARG0><SIG0>denouncing</SIG0> the nonstarter of the upa government activity in deem the mary leontyne price line</ARG0> '],1
cnc,train_1157_10157,10157,0,cnc_train_257_1157_10157_10,'upa criticised demonstrations were held in front of the bank branches and the insurance company premises denouncing the failure of the upa government in holding the price line ',['upa criticised <ARG1>demonstrations were held in front of the bank branches and the insurance company premises</ARG1> <ARG0><SIG0>denouncing</SIG0> the failure of the upa government in holding the price line</ARG0> '],1
cnc,train_1160_10160,10160,0,cnc_train_260_1160_10160_10,'kurnool insane asylum work federal agency answer for all in fiscal all offices entirely and financial institutions came to a entirely stand fiscal still on account of the all strike ',['kurnool insane asylum <ARG1>work federal agency answer for all in fiscal all offices entirely and financial institutions came to a entirely stand fiscal still</ARG1> <SIG0>on account of</SIG0> <ARG0>the all strike</ARG0> '],1
cnc,train_1161_10161,10161,0,cnc_train_261_1161_10161_10,'kurnool work in all offices and financial institutions came to a stand still on account of the strike ',['kurnool <ARG1>work in all offices and financial institutions came to a stand still</ARG1> <SIG0>on account of</SIG0> <ARG0>the strike</ARG0> '],1
cnc,train_1162_10162,10162,0,cnc_train_262_1162_10162_10,"'seven maoist down in artillery fight eighteenth feb 2014 1136 am seven maoist were killed in a time of day prospicient artillery fight with maharashtra constabulary on the border the state department partake in with chhattisgarh , a overstep prescribed aver tues '","['seven maoist down in artillery fight eighteenth feb 2014 1136 am <ARG1>seven maoist were <SIG0>killed</ARG1></SIG0> <ARG0>in a time of day prospicient artillery fight with maharashtra constabulary on the border the state department partake in with chhattisgarh</ARG0> , a overstep prescribed aver tues ']",1
cnc,train_1163_10163,10163,0,cnc_train_263_1163_10163_10,"'seven maoists killed in gun battle 18th february 2014 1136 am seven maoists were killed in a two hour long gun battle with maharashtra police on the border the state shares with chhattisgarh , a top official said tuesday '","['seven maoists killed in gun battle 18th february 2014 1136 am <ARG1>seven maoists were <SIG0>killed</ARG1></SIG0> <ARG0>in a two hour long gun battle with maharashtra police on the border the state shares with chhattisgarh</ARG0> , a top official said tuesday ']",1
cnc,train_1164_10164,10164,0,cnc_train_264_1164_10164_10,"'on unarm august 16 changeable see , see 2012 , atomic number examine 34 people , mostly mineworkers , were shot dead in examine a make up clash with police who look were trying examine to disarm and make up miner disperse them '","['<ARG1>on unarm august 16 changeable see , see 2012 , atomic number examine 34 people , mostly mineworkers , were shot dead</ARG1> in examine <ARG0>a make up clash with police who look were trying examine to disarm and make up miner disperse them</ARG0> ']",1
cnc,train_1165_10165,10165,0,cnc_train_265_1165_10165_10,"'on august 16 , 2012 , 34 people , mostly mineworkers , were shot dead in a clash with police who were trying to disarm and disperse them '","['<ARG1>on august 16 , 2012 , 34 people , mostly mineworkers , were shot dead</ARG1> in <ARG0>a clash with police who were trying to disarm and disperse them</ARG0> ']",1
cnc,train_1166_10166,10166,0,cnc_train_266_1166_10166_10,"'several hundred home base people flat who home base have tender occupied homes at along delft room on the impede cape flats room are on their way mass to jam the cape high type a court in a bid jam to block their impending eviction , a spokesman mass apartment said '","['<ARG1>several hundred home base people flat who home base have tender occupied homes at along delft room on the impede cape flats room are on their way mass to jam the cape high type a court</ARG1> <ARG0><SIG0>in a bid jam to</SIG0> block their impending eviction</ARG0> , a spokesman mass apartment said ']",1
cnc,train_1167_10167,10167,0,cnc_train_267_1167_10167_10,"'several hundred people who have occupied homes at delft on the cape flats are on their way to the cape high court in a bid to block their impending eviction , a spokesman said '","['<ARG1>several hundred people who have occupied homes at delft on the cape flats are on their way to the cape high court</ARG1> <ARG0><SIG0>in a bid to</SIG0> block their impending eviction</ARG0> , a spokesman said ']",1
cnc,train_1170_10170,10170,0,cnc_train_270_1170_10170_10,'additional director worldwide of constabulary military headquarters ravinder kumar order that the state of matter constabulary along with cardinal paramilitary organisation military force have been working to deliver the abduct people ',['additional director worldwide of constabulary military headquarters ravinder kumar order that <ARG1>the state of matter constabulary along with cardinal paramilitary organisation military force have been working</ARG1> <ARG0><SIG0>to</SIG0> deliver the abduct people</ARG0> '],1
cnc,train_1171_10171,10171,0,cnc_train_271_1171_10171_10,'additional director general of police hqs ravinder kumar said that the state police along with central paramilitary forces have been working to rescue the abducted people ',['additional director general of police hqs ravinder kumar said that <ARG1>the state police along with central paramilitary forces have been working</ARG1> <ARG0><SIG0>to</SIG0> rescue the abducted people</ARG0> '],1
cnc,train_1172_10172,10172,0,cnc_train_272_1172_10172_10,"'search is on to touch and convalesce the abduct people , "" he enounce '","['<ARG1>search is on</ARG1> <ARG0><SIG0>to</SIG0> touch and convalesce the abduct people</ARG0> , "" he enounce ']",1
cnc,train_1173_10173,10173,0,cnc_train_273_1173_10173_10,"'search is on to trace and recover the abducted people , "" he said '","['<ARG1>search is on</ARG1> <ARG0><SIG0>to</SIG0> trace and recover the abducted people</ARG0> , "" he said ']",1
cnc,train_1174_10174,10174,0,cnc_train_274_1174_10174_10,"'police maoist fellowship suspect that the maoists abducted the workers after the company afterwards refused to pay "" protection money away pay off kidnap "" afterwards demanded society nobble by the rebels kidnap turn away '","['police maoist fellowship suspect that <ARG1>the maoists abducted the workers</ARG1> after <ARG0>the company afterwards refused to pay "" protection money away pay off kidnap "" afterwards demanded society nobble by the rebels</ARG0> kidnap turn away ']",1
cnc,train_1175_10175,10175,0,cnc_train_275_1175_10175_10,"'police suspect that the maoists abducted the workers after the company refused to pay "" protection money "" demanded by the rebels '","['police suspect that <ARG1>the maoists abducted the workers</ARG1> after <ARG0>the company refused to pay "" protection money "" demanded by the rebels</ARG0> ']",1
cnc,train_1176_10176,10176,0,cnc_train_276_1176_10176_10,'sangareddy shortage objection of urea farmers protest atomic number atomic number in sangareddy',['sangareddy <ARG0>shortage objection of urea</ARG0> <ARG1>farmers protest atomic number atomic number in sangareddy</ARG1>'],1
cnc,train_1177_10177,10177,0,cnc_train_277_1177_10177_10,'sangareddy shortage of urea farmers protest in sangareddy',['sangareddy <ARG0>shortage of urea</ARG0> <ARG1>farmers protest in sangareddy</ARG1>'],1
cnc,train_1178_10178,10178,0,cnc_train_278_1178_10178_10," ""august 17 , 2010 0000 seventeen ist sodbuster with husbandman the shortage of urea staring farmers on their seventeen crosswise face rastafarian , scores seventeen seventeen of sodbuster farmers held rasta husbandman husbandman roko ' and dharna ' across sodbuster the district ""","[ ""august 17 , 2010 0000 seventeen ist sodbuster with husbandman <ARG0>the shortage of urea staring farmers on their seventeen crosswise face</ARG0> rastafarian , <ARG1>scores seventeen seventeen of sodbuster farmers held rasta husbandman husbandman roko ' and dharna ' across sodbuster the district</ARG1> ""]",1
cnc,train_1179_10179,10179,0,cnc_train_279_1179_10179_10,"""august 17 , 2010 0000 ist with the shortage of urea staring farmers on their face , scores of farmers held rasta roko ' and dharna ' across the district ""","[""august 17 , 2010 0000 ist with <ARG0>the shortage of urea staring farmers on their face</ARG0> , <ARG1>scores of farmers held rasta roko ' and dharna ' across the district</ARG1> ""]",1
cnc,train_1180_10180,10180,0,cnc_train_280_1180_10180_10,"'while other along earlier it mon information technology number was the turn of telangana rashtra samithi trs to participate in protests in support make up to mon farmers make up atomic number , on monday make up it information technology was make up make up the telugu add up desam '","['while other along earlier it mon information technology number was the turn of <ARG1>telangana rashtra samithi trs to participate in protests</ARG1> <ARG0><SIG0>in support make up to</SIG0> mon farmers</ARG0> make up atomic number , on monday make up it information technology was make up make up the telugu add up desam ']",1
cnc,train_1181_10181,10181,0,cnc_train_281_1181_10181_10,"'while earlier it was the turn of telangana rashtra samithi trs to participate in protests in support to farmers , on monday it was the telugu desam '","['while earlier it was the turn of <ARG1>telangana rashtra samithi trs to participate in protests</ARG1> <ARG0><SIG0>in support to</SIG0> farmers</ARG0> , on monday it was the telugu desam ']",1
cnc,train_1182_10182,10182,0,cnc_train_282_1182_10182_10,"'despite assurances by the authorities , the line of descent of carbamide is not get through farmers'","['<SIG0>despite</SIG0> <ARG0>assurances by the authorities</ARG0> , <ARG1>the line of descent of carbamide is not get through farmers</ARG1>']",1
cnc,train_1183_10183,10183,0,cnc_train_283_1183_10183_10,"'despite assurances by the authorities , the stock of urea is not reaching farmers'","['<SIG0>despite</SIG0> <ARG0>assurances by the authorities</ARG0> , <ARG1>the stock of urea is not reaching farmers</ARG1>']",1
cnc,train_1188_10188,10188,0,cnc_train_288_1188_10188_10,"'two manual laborer stamp out , actor fuss at balco raipur , june trey tension fascinate balcos korba engraft and ferment was disrupted after two manual laborer were stamp out inner the plant '","['two manual laborer stamp out , actor fuss at balco raipur , june trey <ARG1>tension fascinate balcos korba engraft and ferment was disrupted</ARG1> after <ARG0>two manual laborer were stamp out inner the plant</ARG0> ']",1
cnc,train_1189_10189,10189,0,cnc_train_289_1189_10189_10,"'two labourers killed , workers stir at balco raipur , june 3 tension gripped balcos korba plant and work was disrupted after two labourers were killed inside the plant '","['two labourers killed , workers stir at balco raipur , june 3 <ARG1>tension gripped balcos korba plant and work was disrupted</ARG1> after <ARG0>two labourers were killed inside the plant</ARG0> ']",1
cnc,train_1190_10190,10190,0,cnc_train_290_1190_10190_10,"'following the incident rifle reave , rifle rifle along the labourers went on rifle a dharna rifle and stopped work '","['<SIG0>following</SIG0> <ARG0>the incident</ARG0> rifle reave , rifle rifle along <ARG1>the labourers went on rifle a dharna rifle and stopped work</ARG1> ']",1
cnc,train_1191_10191,10191,0,cnc_train_291_1191_10191_10,"'following the incident , the labourers went on a dharna and stopped work '","['<SIG0>following</SIG0> <ARG0>the incident</ARG0> , <ARG1>the labourers went on a dharna and stopped work</ARG1> ']",1
cnc,train_1194_10194,10194,0,cnc_train_294_1194_10194_10,"'his arrest has sparked widespread protestation by scholar , teacher as comfortably as opponent parties '","['<ARG0>his arrest</ARG0> <SIG0>has sparked</SIG0> <ARG1>widespread protestation by scholar , teacher as comfortably as opponent parties</ARG1> ']",1
cnc,train_1195_10195,10195,0,cnc_train_295_1195_10195_10,"'his arrest has sparked widespread protests by students , teachers as well as opposition parties '","['<ARG0>his arrest</ARG0> <SIG0>has sparked</SIG0> <ARG1>widespread protests by students , teachers as well as opposition parties</ARG1> ']",1
cnc,train_1196_10196,10196,0,cnc_train_296_1196_10196_10,' judicature pics available along on external useable along wwwsapapicscoza a crowd mellow of supporters erupted as athletic supporter jacob zuma on crew walked on along destination to a stage outside the pietermaritzburg high court on thursday destination th to address athletic supporter them ',[' judicature pics available along on external useable along wwwsapapicscoza <ARG1>a crowd mellow of supporters erupted</ARG1> <SIG0>as</SIG0> athletic supporter <ARG0>jacob zuma on crew walked on along destination to a stage outside the pietermaritzburg high court on thursday destination th to address athletic supporter them</ARG0> '],1
cnc,train_1197_10197,10197,0,cnc_train_297_1197_10197_10,' pics available on wwwsapapicscoza a crowd of supporters erupted as jacob zuma walked on to a stage outside the pietermaritzburg high court on thursday to address them ',[' pics available on wwwsapapicscoza <ARG1>a crowd of supporters erupted</ARG1> <SIG0>as</SIG0> <ARG0>jacob zuma walked on to a stage outside the pietermaritzburg high court on thursday to address them</ARG0> '],1
cnc,train_1198_10198,10198,0,cnc_train_298_1198_10198_10,"'december drag 06 dispatch judicature , 2017 0000 ist type a key urge denationalisation central government to drop privatisation twenty four hour period move a day after administration alleged suicide by denationalisation one off of dispatch director of central intelligence their colleagues off , administration the employees , including officers , administration self destruction went on a mass casual leave bay window along on crusade tuesday bharat away along privatisation to press off for their drag demand to withdraw decision on colleague privatisation away of dredging corporation of india prompt dci  '","['december drag 06 dispatch judicature , 2017 0000 ist type a key urge denationalisation central government to drop privatisation twenty four hour period move a day after administration alleged suicide by denationalisation one off of dispatch director of central intelligence their colleagues off , administration <ARG1>the employees , including officers , administration self destruction went on a mass casual leave bay window along on crusade tuesday</ARG1> bharat away along privatisation <ARG0><SIG0>to</SIG0> press off for their drag demand to withdraw decision on colleague privatisation away of dredging corporation of india prompt dci </ARG0> ']",1
cnc,train_1199_10199,10199,0,cnc_train_299_1199_10199_10,"'december 06 , 2017 0000 ist urge central government to drop privatisation move a day after alleged suicide by one of their colleagues , the employees , including officers , went on a mass casual leave on tuesday to press for their demand to withdraw decision on privatisation of dredging corporation of india dci  '","['december 06 , 2017 0000 ist urge central government to drop privatisation move a day after alleged suicide by one of their colleagues , <ARG1>the employees , including officers , went on a mass casual leave on tuesday</ARG1> <ARG0><SIG0>to</SIG0> press for their demand to withdraw decision on privatisation of dredging corporation of india dci </ARG0> ']",1
cnc,train_1200_10200,10200,0,cnc_train_300_1200_10200_10,"'visakhapatnam rifle dci employees go on mass escalate along escalate casual leave , muckle threaten to intensify stir'","['visakhapatnam rifle <ARG1>dci employees go on mass escalate along escalate casual leave</ARG1> , muckle <ARG0>threaten to intensify stir</ARG0>']",1
cnc,train_1201_10201,10201,0,cnc_train_301_1201_10201_10,"'visakhapatnam dci employees go on mass casual leave , threaten to intensify stir'","['visakhapatnam <ARG1>dci employees go on mass casual leave</ARG1> , <ARG0>threaten to intensify stir</ARG0>']",1
cnc,train_1202_10202,10202,0,cnc_train_302_1202_10202_10,"'the escalate employees also served an ultimatum to the government escalate that hold over hold over unless they shelved the decision determination on privatisation , attend to architectural plan they leading would on going go employee ahead rifle hold over with hold over administration their attend to indefinite strike stellar plan and intensify their ongoing agitation '","['the escalate employees also served an ultimatum to the government escalate that hold over hold over <SIG0>unless</SIG0> <ARG0>they shelved the decision determination on privatisation</ARG0> , attend to architectural plan <ARG1>they leading would on going go employee ahead rifle hold over with hold over administration their attend to indefinite strike stellar plan and intensify their ongoing agitation</ARG1> ']",1
cnc,train_1203_10203,10203,0,cnc_train_303_1203_10203_10,"'the employees also served an ultimatum to the government that unless they shelved the decision on privatisation , they would go ahead with their indefinite strike plan and intensify their ongoing agitation '","['the employees also served an ultimatum to the government that <SIG0>unless</SIG0> <ARG0>they shelved the decision on privatisation</ARG0> , <ARG1>they would go ahead with their indefinite strike plan and intensify their ongoing agitation</ARG1> ']",1
cnc,train_1208_10208,10208,0,cnc_train_308_1208_10208_10,'cubbon bind approximate range type a park walkers oppose government january move candle flame candle flame 08th january prompting prompt type a 2014 tues architectural plan pedestrian 0749 ballpark am members of the cubbon park walkers association on tuesday jan held candle flame a candlelight protest jan against the state type a government s plan to set up a approximate range ballpark cubbon park development authority ',['cubbon bind approximate range type a park walkers oppose government january move candle flame candle flame 08th january prompting prompt type a 2014 tues architectural plan pedestrian 0749 ballpark am <ARG1>members of the cubbon park walkers association on tuesday jan held candle flame a candlelight protest</ARG1> jan <ARG0>against the state type a government s plan to set up a approximate range ballpark cubbon park development authority</ARG0> '],1
cnc,train_1209_10209,10209,0,cnc_train_309_1209_10209_10,'cubbon park walkers oppose government move 08th january 2014 0749 am members of the cubbon park walkers association on tuesday held a candlelight protest against the state government s plan to set up a cubbon park development authority ',['cubbon park walkers oppose government move 08th january 2014 0749 am <ARG1>members of the cubbon park walkers association on tuesday held a candlelight protest</ARG1> <ARG0>against the state government s plan to set up a cubbon park development authority</ARG0> '],1
cnc,train_1210_10210,10210,0,cnc_train_310_1210_10210_10,"""we wo n't brook aggress on our number one wood , allege kzn hauling party ana newsperson durban , june trine ana trucking party read on mon they would not brook aggress on their drivers , following the torch of truck in kwazulu kwazulu natal at the weekend ""","[""we wo n't brook aggress on our number one wood , allege kzn hauling party ana newsperson durban , june trine ana <ARG1>trucking party read on mon they would not brook aggress on their drivers</ARG1> , <SIG0>following</SIG0> <ARG0>the torch of truck in kwazulu kwazulu natal at the weekend</ARG0> ""]",1
cnc,train_1211_10211,10211,0,cnc_train_311_1211_10211_10,"""we wo n't tolerate attacks on our drivers , say kzn trucking companies ana reporter durban , june 3 ana trucking companies said on monday they would not tolerate attacks on their drivers , following the torching of 17 trucks in kwazulu natal at the weekend ""","[""we wo n't tolerate attacks on our drivers , say kzn trucking companies ana reporter durban , june 3 ana <ARG1>trucking companies said on monday they would not tolerate attacks on their drivers</ARG1> , <SIG0>following</SIG0> <ARG0>the torching of 17 trucks in kwazulu natal at the weekend</ARG0> ""]",1
cnc,train_1212_10212,10212,0,cnc_train_312_1212_10212_10,"""hassan pronounce that over the past times trey calendar week , more than threescore hand truck had seminal fluid under attack and there were a destiny of wound '' of drivers ""","[""hassan pronounce that <ARG0>over the past times trey calendar week , more than threescore hand truck had seminal fluid under attack</ARG0> and <ARG1>there were a destiny of wound '' of drivers</ARG1> ""]",1
cnc,train_1213_10213,10213,0,cnc_train_313_1213_10213_10,"""hassan said that over the past three weeks , more than 60 trucks had come under attack and there were a lot of injuries '' of drivers ""","[""hassan said that <ARG0>over the past three weeks , more than 60 trucks had come under attack</ARG0> and <ARG1>there were a lot of injuries '' of drivers</ARG1> ""]",1
cnc,train_1214_10214,10214,0,cnc_train_314_1214_10214_10,"'local device driver have allegedly been aggress the fomite and minatory strange drivers , who they impeach of guide farm out think of for locals '","['<ARG1>local device driver have allegedly been aggress the fomite and minatory strange drivers</ARG1> , <ARG0>who they impeach of guide farm out think of for locals</ARG0> ']",1
cnc,train_1215_10215,10215,0,cnc_train_315_1215_10215_10,"'local drivers have allegedly been attacking the vehicles and threatening foreign drivers , who they accuse of taking jobs meant for locals '","['<ARG1>local drivers have allegedly been attacking the vehicles and threatening foreign drivers</ARG1> , <ARG0>who they accuse of taking jobs meant for locals</ARG0> ']",1
cnc,train_1218_10218,10218,0,cnc_train_318_1218_10218_10,"'kerala demanding quota along respective show of strength strong point along a protest rally by the vaikunta swamy dharma pracharana secretariat sabha vsdp in mobilize front mobilize of the secretariat several secretariat strong point on wednesday secretariate raising various demands , including several 10 per cent several secretariat reservation respective secretariate include '","['kerala demanding quota along respective show of strength strong point along <ARG1>a protest rally by the vaikunta swamy dharma pracharana secretariat sabha vsdp in mobilize front mobilize of the secretariat several secretariat strong point on wednesday</ARG1> secretariate <ARG0><SIG0>raising</SIG0> various demands , including several 10 per cent several secretariat reservation</ARG0> respective secretariate include ']",1
cnc,train_1219_10219,10219,0,cnc_train_319_1219_10219_10,"'kerala demanding quota show of strength a protest rally by the vaikunta swamy dharma pracharana sabha vsdp in front of the secretariat on wednesday raising various demands , including 10 per cent reservation '","['kerala demanding quota show of strength <ARG1>a protest rally by the vaikunta swamy dharma pracharana sabha vsdp in front of the secretariat on wednesday</ARG1> <ARG0><SIG0>raising</SIG0> various demands , including 10 per cent reservation</ARG0> ']",1
cnc,train_1220_10220,10220,0,cnc_train_320_1220_10220_10," ""congress workers now stage proletarian worker ' rail roko stagecoach proletarian ' in maharashtra against train fare proletarian hike 25th june 2014 divide several 1236 pm keep out mumbai congress worker workers rail th th rails today staged a rails ' rail atomic number roko ' in keep out various parts of maharashtra , excluding mumbai rails , several keep out to protest the train fare type a hike ""","[ ""congress workers now stage proletarian worker ' rail roko stagecoach proletarian ' in maharashtra against train fare proletarian hike 25th june 2014 divide several 1236 pm keep out mumbai <ARG1>congress worker workers rail th th rails today staged a rails ' rail atomic number roko ' in keep out various parts of maharashtra , excluding mumbai</ARG1> rails , several keep out <ARG0><SIG0>to</SIG0> protest the train fare type a hike</ARG0> ""]",1
cnc,train_1221_10221,10221,0,cnc_train_321_1221_10221_10,"""congress workers stage ' rail roko ' in maharashtra against train fare hike 25th june 2014 1236 pm mumbai congress workers today staged a ' rail roko ' in various parts of maharashtra , excluding mumbai , to protest the train fare hike ""","[""congress workers stage ' rail roko ' in maharashtra against train fare hike 25th june 2014 1236 pm mumbai <ARG1>congress workers today staged a ' rail roko ' in various parts of maharashtra , excluding mumbai</ARG1> , <ARG0><SIG0>to</SIG0> protest the train fare hike</ARG0> ""]",1
cnc,train_1222_10222,10222,0,cnc_train_322_1222_10222_10,"'"" we decided to keep out demo exclude mumbai , where exhibit interpreter the demo exhibit ' rail roko ' slate atomic number demonstrations were slated slating tell demo from 11 am to interpreter slating rails 12 noon , to avoid atomic number inconvenience to suburban commuters demo , "" slate mpcc demo spokesperson adjudicate sachin sawant told pti '","['"" <ARG1>we decided to keep out demo exclude mumbai , where exhibit interpreter the demo exhibit ' rail roko ' slate atomic number demonstrations were slated slating tell demo from 11 am to interpreter slating rails 12 noon</ARG1> , <ARG0><SIG0>to</SIG0> avoid atomic number inconvenience to suburban commuters</ARG0> demo , "" slate mpcc demo spokesperson adjudicate sachin sawant told pti ']",1
cnc,train_1223_10223,10223,0,cnc_train_323_1223_10223_10,"'"" we decided to exclude mumbai , where the ' rail roko ' demonstrations were slated from 11 am to 12 noon , to avoid inconvenience to suburban commuters , "" mpcc spokesperson sachin sawant told pti '","['"" <ARG1>we decided to exclude mumbai , where the ' rail roko ' demonstrations were slated from 11 am to 12 noon</ARG1> , <ARG0><SIG0>to</SIG0> avoid inconvenience to suburban commuters</ARG0> , "" mpcc spokesperson sachin sawant told pti ']",1
cnc,train_1226_10226,10226,0,cnc_train_326_1226_10226_10,'congress is protesting the holocene epoch wage hike in railroad line rider get along and shipment rates declare by the centre ',['<ARG1>congress is protesting</ARG1> <ARG0>the holocene epoch wage hike in railroad line rider get along and shipment rates declare by the centre</ARG0> '],1
cnc,train_1227_10227,10227,0,cnc_train_327_1227_10227_10,'congress is protesting the recent hike in railway passenger fares and freight rates announced by the centre ',['<ARG1>congress is protesting</ARG1> <ARG0>the recent hike in railway passenger fares and freight rates announced by the centre</ARG0> '],1
cnc,train_1228_10228,10228,0,cnc_train_328_1228_10228_10,'the get along push back divide party atomic number militant activists held demonstrations in various parts of the state company bind protesting the atomic number push back fare divide hike fraction and divide demanded an immediate rollback in the fares ',['<ARG1>the get along push back divide party atomic number militant activists held demonstrations in various parts of the state</ARG1> company bind <ARG0><SIG0>protesting</SIG0> the atomic number push back fare divide hike fraction and divide <SIG1>demanded</SIG1> an immediate rollback in the fares</ARG0> '],1
cnc,train_1229_10229,10229,0,cnc_train_329_1229_10229_10,'the party activists held demonstrations in various parts of the state protesting the fare hike and demanded an immediate rollback in the fares ',['<ARG1>the party activists held demonstrations in various parts of the state</ARG1> <ARG0><SIG0>protesting</SIG0> the fare hike and <SIG1>demanded</SIG1> an immediate rollback in the fares</ARG0> '],1
cnc,train_1230_10230,10230,0,cnc_train_330_1230_10230_10,"'violence inaugural transgress out in the mound territory on sep 26 when three automobile ricksha device driver , all belong to to the dimasa kin , were killed '","['<ARG1>violence inaugural transgress out in the mound territory on sep 26</ARG1> when <ARG0>three automobile ricksha device driver , all belong to to the dimasa kin , were killed</ARG0> ']",1
cnc,train_1231_10231,10231,0,cnc_train_331_1231_10231_10,"'violence first broke out in the hill district on september 26 when three auto rickshaw drivers , all belonging to the dimasa tribe , were killed '","['<ARG1>violence first broke out in the hill district on september 26</ARG1> when <ARG0>three auto rickshaw drivers , all belonging to the dimasa tribe , were killed</ARG0> ']",1
cnc,train_1234_10234,10234,0,cnc_train_334_1234_10234_10,""" difference of opinion terminal talks are underway to solve the difference of opinion wage terminal dispute and to earnings end the strike , pull in terminal '' tell she clear said ""","["" difference of opinion terminal <ARG1>talks are underway</ARG1> <ARG0><SIG1>to</SIG1> solve the difference of opinion wage terminal dispute and <SIG0>to</SIG0> earnings end the strike</ARG0> , pull in terminal '' tell she clear said ""]",1
cnc,train_1235_10235,10235,0,cnc_train_335_1235_10235_10,""" talks are underway to solve the wage dispute and to end the strike , '' she said ""","["" <ARG1>talks are underway</ARG1> <ARG0><SIG1>to</SIG1> solve the wage dispute and <SIG0>to</SIG0> end the strike</ARG0> , '' she said ""]",1
